编号,id,微博正文,发布时间,情绪
139,3868572160003944,【傅成玉：民资参股中石化无比例限制】3月4日，傅成玉日前明确表示“对于民资参股没有所谓的比例限制。”事实上，此前他就曾强调改革不是做个样子。上述表态也被市场解读为中石化或将连续推出诸多改革，未来油气勘探开发等板块都有可能实行资产重组权等，而这对民企无疑有着巨大的吸引力。,2015-07-25 19:15:00,"(interested,0.4),(optimistic,0.3),(neutral,0.2),(hopeful,0.1)"
140,3823639982270089,【投资轻工行业下一个风口：国企改革】结合英国经验，轻工国企效率与民企差距拉大，客观决定改革势在必行。近年来国企“大而不强”的“虚胖”症状愈发凸显，处于竞争性行业的国企尤为明O投资轻工行业下一个风口：国企改革,2015-03-23 19:31:00,"(interested,0.4),(concerned,0.3),(neutral,0.2),(curious,0.1)"
141,3895329830741680,发表了博文《管好冰山之下--快消企业营销费用管控浅见》管好冰山之下-------快消企业营销费用管控浅见鄙人在快消行业摸爬打滚十几年，在大型日化公司待过，也在中小型快消民企做练过，负责过产品及品牌营运O管好冰山之下--快消企业营销费用管控浅见,2015-10-07 15:21:00,"(interested,0.4),(experienced,0.3),(neutral,0.2),(curious,0.1)"
142,3901753537626401,在不良资产包的接手者中，除了四大资产管理公司之外，PE、信托、第三方机构也参与其中，也不乏律师、跨国公司和民企老板“火中取栗”。,2015-10-25 08:46:00,"(neutral,0.4),(curious,0.3),(interested,0.2),(concerned,0.1)"
143,3925002589889468,#本地资讯#27日，一场主题为“转型、提升、突破”的“电商产业促进论坛暨产品对接会”在中国•福州互联网+产业园举行，吸引了不少民企、专家和第三方服务链等领域人士参与，为期两天的活动围绕传统产业如何借力互联网转型升级展开。O福州互联网+产业园举办电商论坛邀高管分享心得,2015-12-28 12:30:00,"(interested,0.4),(excited,0.3),(neutral,0.2),(curious,0.1)"
144,3816790914435959,【澎湃新闻：雾霾公开课│前中石化员工：民企比国企“更不光彩”】O网页链接（分享自@澎湃新闻）不管白猫黑猫了。前白猫揭发黑猫了，黑猫能干吗？可是白猫黑猫都不抓老鼠，人民干吗？自掘坟墓的日子指日可待！#一目了然#,2015-03-04 21:55:00,"(disappointed,0.4),(concerned,0.3),(negative,0.2),(frustrated,0.1)"
145,3895077103875186,WTO被中国玩死了！大家都不玩了，中国国企的垄断，比如中石油，民企想进口石油没门！这次TPP，门槛极高，必须接受普世价值观的国家才能参与，不参与等于死！这也逼着我们第二次改革，这次改革可不是经济改革！世界终究大一统！我们只是晚了几十年！O网页链接,2015-10-06 22:36:00,"(angry,0.4),(frustrated,0.3),(concerned,0.2),(disappointed,0.1)"
146,3861389598989253,#周一股市#相信周一股民也是试探性的观望，证监会的信誉在上周已经被暴跌的股市挥霍干净了，现在想挽回股民的信心，只能割肉了，否则我敢肯定，这一周沪市大盘会跌倒3300，然后半死不活的上下折腾，大家最好还是小心，新股少碰，可持有多数教稳定的国有股，试水一些基础比较可靠的民企股。,2015-07-05 23:34:00,"(neutral,0.4),(concerned,0.3),(cautious,0.2),(uncertain,0.1)"
147,3926043218219765,【一个民营老板的顿悟：当下千万别再招人】作者从自身经历揭示民企现状和当前危机等问题——感悟：若遇到一个平时对你不错、培养你的老板或上司，在他们处于危机时你会不会怀着感恩的心陪他们一起面对，对大多数人来说，这是很难回答的简单问题！更多O网页链接,2015-12-31 09:25:00,"(concerned,0.4),(reflective,0.3),(grateful,0.2),(thoughtful,0.1)"
148,3868935789580267,【柳传志：民企经营的变与不变之二--创新需要大格局】柳传志认为，从中国制造到中国创造，要有长远规划，在这方面，他看好BAT，马云、马化腾、李彦宏都是大手笔@财新视频O创新需要大格局【柳传志：民企经营的变与不变之二】,2015-07-26 19:20:00,"(optimistic,0.4),(admiration,0.3),(inspired,0.2)"
149,3862794841702030,#宁德关注#【福建宽带接入向民资开放两家民企获准首批试点】记者从福建省通信管理局获悉，7月8日，福建光通互联通信有限公司、网宿科技股份有限公司这两家民营企业获批成为福建省首批宽带接入网业务试点，标志着福建省宽带接入市场正式向民资开放。,2015-07-09 20:38:00,"(neutral,0.8),(excited,0.2)"
150,3823971223436658,我想到的是下一步，当外企的这波职场精英们大部分涌入民企的时候，民企的职场人，你们竞争力在哪里？O外企职业经理人，敢问路在何方？,2015-03-24 17:27:00,"(curiosity,0.4),(confusion,0.3),(questioning,0.2),(neutral,0.1)"
151,3925786556324134,【联盟新闻】民营企业家大会召开佛山40条提振民企信心。前言12月29日（昨日）上午，佛山市民营企业家大会在广发中心大礼堂举行。佛山市企业联合会、佛山市企业家协会代表、工商联企业代表、五区企业代表等一千多名企业家参加了本次会议。边程会长......O【联盟新闻】民营企业家大会召开佛山40条提振民企信心,2015-12-30 16:25:00,"(confident,0.4),(encouraged,0.3),(reassured,0.2),(motivated,0.1)"
152,3846510490176455,无锡民企积极对接“一带一路”战略O网页链接分享自智慧无锡客户端O网页链接,2015-05-25 22:10:00,"(enthusiastic,0.4),(engaged,0.3),(supportive,0.1)"
153,3818605475073206,在掌握技术的基础上，建议成立全民性的航母基金，加快航母建设速度！肯定全国民企和十几亿百姓会勇跃捐款的，比当年百姓捐战斗机还会勇跃！海军加油！//【港媒:解放军证实中国航母在建】O港媒:解放军证实中国航母在建,2015-03-09 22:05:00,"(enthusiastic,0.4),(patriotic,0.3),(supportive,0.2),(hopeful,0.1)"
154,3801192981195295,石油、电信、水利、航空等诸多领域的改革目标应该是：创造国企、民企一视同仁的真正公平的竞争态势。,2015-01-20 20:54:00,"(fairness,0.4),(optimistic,0.3),(inclusive,0.2),(progressive,0.1)"
155,3868199294817250,【人社部：高温津贴不能打折扣！】夏天，对室外露天作业气温超35℃或工作场所温度难降至33℃以下的劳动者，应发放高温津贴。人社部：全国绝大多数地区都出台了高温津贴标准，有具体规定，但在实际执行中，国企、外企好于民企，大中型企业好于小微企业。,2015-07-24 18:34:00,"(dissatisfied,0.4),(unfair,0.3),(concerned,0.2),(disadvantaged,0.1)"
156,3900798709059305,10月21日，浦东新区工商联领导与上海金融学院张博士一行来访巨腾集团，共同探讨如何解决民企融资难问题。,2015-10-22 17:32:00,"(concerned,0.4),(collaborative,0.3),(hopeful,0.1)"
157,3840573083125824,#就业有位来#【找工作，让孩子自己做主！】记者日前采访发现，一些毕业生收到录用通知又毁约，只因家长一句话。有的家长不愿孩子到民企就业，有的担心孩子离家远“吃苦受罪”，有的对子女教育投入大，待遇不达预期就不让孩子签约。专家提醒：家长关怀别过头，别逼孩子一步到位。O网页链接,2015-05-09 12:57:00,"(controlling,0.4),(overprotective,0.3),(concerned,0.2),(restrictive,0.1)"
158,3895734485151131,"【国防军工行业:关注变革和产业政策落地,坚持选择基本面支撑的公司】9月中证军工板块下跌10%,表现弱于市场,但民企军工股特别是创业板类军工股表现优于国企。军工板块自5100高点下跌幅度已经超过40%,跌幅在全市场前50%。经历大幅下跌后,市场环境有所稳定...O国防军工行业:关注变革和产业政策落地,坚持选择基本面支撑的公司",2015-10-08 18:09:00,"(concerned,0.4),(volatile,0.3),(cautious,0.2),(selective,0.1)"
159,3817416872111621,#2015两会#【引入民间资本将推动国企健康发展】上海均瑶集团有限公司董事长王均金在6日下午召开的上海市代表团全体会议上表示，通过引入混合所有制，可以充分利用国企的资源并发挥民企的活力，有利于国企健康发展。北京周报社记者邓亚卿现场报道,2015-03-06 15:22:00,"(optimistic,0.4),(supportive,0.3),(progressive,0.2),(encouraging,0.1)"
160,3862754505508889,【三大运营商都解决不了的宽带难题，民资进入是否有戏？】民资进入宽带市场，首批民企获得宽带牌照又再次勾起了用户的期待：提速降费。用户期待着民企的进入会引起宽带市场的价格战，那么，宽带市场对民企来说是个机会吗？会不会重蹈虚商的覆辙？用户所期待的价格战会发生吗？O三大运营商都解决不了的宽带难题，民资进入是否有戏？,2015-07-09 17:58:00,"(hopeful,0.4),(expectant,0.3),(opportunistic,0.2),(cautious,0.1)"
161,3799359978070854,【报告称国企采购成本为民企170%】2013民企采购交易成本为26.5%，而国企达44.9%，为民企的170%。以上述估算的广东省国企2012年2.75万亿元采购额计，要比民企多支付逾5000亿元采购成本，相当于当年全省地方公共财政预算收入的80%流失了。O网页链接,2015-01-15 19:31:00,"(unfair,0.4),(frustrating,0.3),(inequitable,0.2),(concerned,0.1)"
162,3840284545161549,【一个民营老板的顿悟：当下千万别再招人】作者从自身经历揭示民企现状和当前危机等问题——感悟：若遇到一个平时对你不错、培养你的老板或上司，在他们处于危机时你会不会怀着感恩的心陪他们一起面对，对大多数人来说，这是很难回答的简单问题！更多O网页链接,2015-05-08 17:50:00,"(reflective,0.4),(concerned,0.3),(uncertain,0.2),(grateful,0.1)"
163,3824333564406428,发表了博文《（转载）港股、A股投资的碎片思考》我VAR干货研究群里关于港股投资的一些碎片观点：投资港股的风险真的很大，但如果不买老千股、谨慎对待民企（特别是小盘股）、微信问答不在行业周期最景气时高点买O（转载）港股、A股投资的碎片思考,2015-03-25 17:27:00,"(cautious,0.4),(analytical,0.3),(prudent,0.2),(informed,0.1)"
164,3839636898174918,#民企老板#【民企老板责任无限化悲剧～～有限责任无限化危害】公司法人财产和公司股东及家庭私人财产经常发生混同。为了规避税收或监管，中小民营企业主甚至存在故意混同企业财产与个人财产的情况。很多中小民营企业的公司治理制度确实名存实无。,2015-05-06 22:57:00,"(concerned,0.4),(critical,0.3),(worried,0.2),(disillusioned,0.1)"
165,3799009665292588,#微关注#【第三届璜泾民企文化节暨茂林尚街开街在即】后天上午，璜泾镇将举行第三届璜泾民企文化节开幕仪式暨茂林尚街开街仪式，璜泾民企文化节以“文化助推企业、企业彰显文化”为主题，已连续举办三届。而茂林尚街的开街更将改变当地无规模型商业综合体的现状，小编带你先睹为快啦~,2015-01-14 20:19:00,"(excited,0.4),(anticipating,0.3),(curious,0.2),(optimistic,0.1)"
166,3803028014133470,发表了博文《上证早知道20150126(星期一)》【今日导读】>国家安全战略纲要获通过信息安全军工迎新机遇>上海发力科技创新中心人社部提出发展电子社保>抚顺特钢加码军工海立股份收购民企推“混改”>山水O上证早知道20150126(星期一),2015-01-25 22:26:00,"(informed,0.4),(engaged,0.3),(focused,0.2),(alert,0.1)"
167,3824771970191572,【招聘倾向调查：民企渐受青睐国企不再独大】10月31日，国家统计局公布数据显示，2014年第三季度国内生产总值同比增速为7.3%。同时，也有报告指出，我国企业招聘告别了“国企独大”的局面。民企持续保持31%的就业增长，而国企就业则再创新低，达29%的负增长。,2015-03-26 22:29:00,"(surprised,0.4),(optimistic,0.3),(concerned,0.2),(curious,0.1)"
168,3803025120261239,【黃奇帆對民企說的話投資界震驚】1月7日，重慶市長黃奇帆先生主持召開民營企業座談會，本來這個會議很普通，但是因為黃市長說了一些建議，引起了投資界和市場界廣泛共鳴。O黃奇帆對民企說的話投資界震驚,2015-01-25 22:15:00,"(surprised,0.4),(intrigued,0.3),(concerned,0.2),(curious,0.1)"
169,3824767683589010,【艾力森房地产去库存行动】：以专业市场调查定位为基础，特邀首席策划师、华创研究院副院长刘君希领衔为滞销项目实施快速去化回笼资金计划。优先以资金紧张的民企为主，库存500套以上楼盘，我们帮助企业重新调研分析，重构产品要素，用刘院长独有的金融方法快速营销，快速回笼资金去化库存。,2015-03-26 22:12:00,"(confident,0.4),(helpful,0.3),(analytical,0.2),(determined,0.1)"
170,3861624706251972,西湖区又一民企办园区的成功案例杭州首个智慧产业创业园整妆待发，即将开园携受网络上市公司顺网科技等一批智慧经济信息经济网络科技企业入驻，园区配备众创众咖啡和工位，更重要的杭州第一个共创空间已入驻该园区[强][强]！现还有少量现房期待优质企业入园。有意向可联系老万：13357118777,2015-07-06 15:08:00,"(excited,0.4),(innovative,0.3),(inviting,0.2),(hopeful,0.1)"
171,3803012033982283,有些道理『一位民企高管对采购的困惑-永不枯萎的小草-国际电子商情互动社区』O网页链接,2015-01-25 21:23:00,"(confused,0.4),(curious,0.3),(uncertain,0.2),(intrigued,0.1)"
172,3847227309285252,河南举办第七届安阳航空运动文化旅游航空运动文化旅游节开幕，贯辰通航成首次独家承办民企，“萌娃飞行员”酷炫亮相引围观。O河南安阳航空运动文化旅游节开幕，贯辰通航成首次独家承办民企，“萌娃飞行员”酷炫亮相引围观,2015-05-27 21:38:00,"(excitement,0.4),(amazement,0.3),(joyful,0.2),(curiosity,0.1)"
173,3803029482382556,发表了博文《1月26日上证早知道和决策参考》上证早知道【今日导读】>国家安全战略纲要获通过信息安全军工迎新机遇>上海发力科技创新中心人社部提出发展电子社保>抚顺特钢加码军工海立股份收购民企推“混改”>O1月26日上证早知道和决策参考,2015-01-25 22:32:00,"(informative,0.4),(strategic,0.3),(opportunistic,0.2),(focused,0.1)"
174,3925685330780868,近期收到不少集团或企业邀请。但也非常郁闷。部分企业人资总监不仅沟通方式欠缺，连对方简历的了解都马虎不足。最严重是对企业文化、薪酬体系也无知。俗人不才，但对于一个连企业基本状况、行业及被邀请人简历都弄不清的人资的企业表示存疑。真心希望建材家居民企人资能学会沟通、了解、互动。,2015-12-30 09:43:00,"(frustration,0.4),(disappointment,0.3),(doubtful,0.2),(concerned,0.1)"
175,3925393083561232,北汽又出洋相了....如果说众泰等民企那穷凶极恶的山寨是为了销量，那么他也算尝到了甜头。而北汽的产品线那么复杂无序，它的销量在哪里？北汽的出路在哪里？继续政府扶持？,2015-12-29 14:21:00,"(displeased,0.5),(puzzled,0.3),(concerned,0.2)"
176,3824766106221977,【华为新员工培训四大看点】华为的新员工培训有了一些新的变化，比过去更加务实，也更有针对性，主要表现在四个方面：一是把实践作为提升能力的重要手段，二是将培训提至入职以前，三是将导师作用发挥到位，四是任职资格与利益紧密挂钩。这些做法，值得其他民企学习。O网页链接,2015-03-26 22:06:00,"(practical,0.4),(targeted,0.3),(commendable,0.2),(innovative,0.1)"
177,3824780161958464,深圳地产反腐风暴袭来：多家民企遣散项目团队，开始多方寻求避险。民企要么全盘转让，要么就找央企国企合作开发。在中国，背靠大树好乘凉，始终是个硬道理。,2015-03-26 23:01:00,"(anxious,0.4),(cautious,0.3),(pragmatic,0.2),(concerned,0.1)"
178,3803721786075347,#萧山民企派抢600张春运火车票送员工#春运将至，萧山一企业，在管理层的安排下，专门组织50名行政人员，花了整整一周，为600多名省外员工“抢”到了回乡火车票。满满的爱啊O萧山民企派50人抢600张春运火车票送员工,2015-01-27 20:23:00,"(grateful,0.4),(thoughtful,0.3),(caring,0.2),(joyful,0.1)"
179,3838868027324250,#暨南要闻#【经院校友倡议设立“暨南经英基金”支持大学生创新创业】“暨南经英基金”支持有理想、有志向的大学生创新创业，支持暨南大学的精英校友民企做强做大，实现共赢，将致力于从事暨南大学校友项目的投资和发展校友公益事业。O网页链接,2015-05-04 20:02:00,"(encouraged,0.5),(supportive,0.3),(hopeful,0.2)"
180,3840255855254248,"发表了博文《阿里高管调整:70后接棒,接班人培训计划能否破解民企传承难题?》　　7日晚间，阿里巴巴集团公布了自IPO以来最重要的决策：张勇(花名：逍遥子)接任集团首席执行官(CEO)，原CEO陆兆禧将O阿里高管调整:70后接棒,接班人培训计划能否破解民企传承难题?",2015-05-08 15:56:00,"(expectant,0.4),(curious,0.3),(uncertain,0.2),(intrigued,0.1)"
181,3868938884997449,【柳传志：民企经营的变与不变之四--企业仍然要把诚信放在很高的位置】柳传志认为，互联网+时代会发生颠覆性的变革，但有些东西，最根本的东西，是不会改变的@财新视频O企业仍然要把诚信放在很高的位置【柳传志：民企经营的变与不变之四】,2015-07-26 19:32:00,"(confident,0.4),(principled,0.3),(resilient,0.2),(reflective,0.1)"
182,3900473306222482,恭喜恒大第二次进亚冠决赛，牛！不过中国队也可能提前世界杯预选赛出局。这和我们民企早就走向了世界，而国企只会窝里横一个道理。,2015-10-21 19:59:00,"(excited,0.4),(proud,0.3),(concerned,0.2),(disparaging,0.1)"
183,3869313209605333,#2014年江苏民企百强#日报君下午预报的“2014年江苏民企百强”消息，让大家久等了！现在发布详情：日报君今天从市民发办了解到，南通17家企业榜上有名，超越了苏州，仅次于无锡，总数位列全省第二。→_→我发表了文章O南通17家民企跻身江苏百强！仅次无锡、超越苏州，位列全省第二！,2015-07-27 20:20:00,"(excited,0.4),(proud,0.3),(competitive,0.2),(optimistic,0.1)"
184,3824060616074061,发表了博文《为什么高市盈率有风险？》全美商业企业平均净资产回报率12%，平均寿命7年。中国上市公司平均净资产回报率9%，剔除银行平均不足5%，民企平均寿命不足5年。无论美国还是大中华，能够保持10年复O为什么高市盈率有风险？,2015-03-24 23:22:00,"(educational,0.4),(analytical,0.3),(concerned,0.2),(inquiring,0.1)"
185,3824354221298429,#政策风向#【山西：民企职工也可参评职称】从省人社厅获悉，今年技师、高级技师职业资格考评的工种已经确定，包括餐厅服务员、美容师、美发师、摄影师、眼镜验光员等，不光是国企职工、大学生，民营企业职工只要符合条件也可参加相应的资格考评。,2015-03-25 18:49:00,"(encouraged,0.4),(inclusive,0.3),(empowered,0.2),(supportive,0.1)"
186,3838125887584640,"【中国民企将在纽约建47层豪华公寓曾购当地地标】中国大型综合型民营企业复星国际旗下复星地产30日宣布,已获得位于纽约麦迪逊大道项目土地,将在此开发建造47层高的豪华公寓住宅,这是复星地产在海外的首个高端开发项目,也是在美国的首个开发项目。O中国民企将在纽约建47层豪华公寓曾购当地地标",2015-05-02 18:53:00,"(excited,0.4),(ambitious,0.3),(pioneering,0.2),(proud,0.1)"
187,3799772739930508,黄奇帆为民企敲警钟：千万不要在五个领域投资过大！O黄桷树财经,2015-01-16 22:51:00,"(warning,0.5),(cautious,0.3),(concerned,0.2)"
188,3893493435397605,#找女朋友#男，1984年，宁波人，未婚，身高178cm，大专，民企，月收1万-1.5万，有房有车，父母退休，为人热情。要求：孝顺父母，可以持家的好女孩。如果您有意向约见，【免费登记】O网页链接，或者联系我的QQ或者微信：2118388634,2015-10-02 13:43:00,"(expectant,0.4),(hopeful,0.3),(eager,0.2),(enthusiastic,0.1)"
189,3839638311594318,#民企老板#更为严重的是，以有限责任公司为前提设立的法律制度和中小民营企业将企业财产视为其私人财产一部分的现实严重脱节，导致中小民营企业的经营脱离法律设定的轨道。企业一旦经营失败，企业主除了承担偿还企业债务的民事责任外，还面临着被追究刑事责任的境遇，很少能够全身而退。,2015-05-06 23:02:00,"(concerned,0.5),(critical,0.3),(worried,0.2)"
190,3893467282958069,我刚刚用#喜马拉雅#发布了好声音《民企教父沈万三18》，好声音要和朋友一起听！觉得不错就评论转发吧：）K民企教父沈万三18（分享自@喜马拉雅FM）,2015-10-02 11:59:00,"(excited,0.4),(proud,0.3),(joyful,0.2),(enthusiastic,0.1)"
191,3846135410291399,【长春：民企引进人才可配公租房】作为长春市民营经济综合配套改革示范区试点工作的一项重要内容，从今年起，长春市每年都将拿出一定数量的公租房配租给民营企业引进的高端人才，以支持民营企业引进和留住人才。O网页链接,2015-05-24 21:20:00,"(supportive,0.4),(encouraged,0.3),(progressive,0.2),(empowered,0.1)"
192,3861652783229071,#四平新闻#【陈振虎出席“央企走进吉林”活动安排部署会议】7月3日，“央企走进吉林”活动安排部署会议在市政府召开。副市长陈振虎出席会议并讲话。会议总结并传达了市委、市政府主要领导对“民企吉林行”活动的批示，听取了各县（市）区、开发区“央企走进吉林”活动的工作情况汇报。,2015-07-06 17:00:00,"(supportive,0.4),(engaged,0.3),(informed,0.2),(motivated,0.1)"
193,3861641412726665,#第21届兰洽会看陇南#7月6日，“民企陇上行”全国百家商会百强民企进甘肃重点项目推介签约会在兰州皇冠假日酒店举行。会上，陇南徽县天燃气长输管道项目和成县华昌农特产品加工项目参加了现场集中签约。记者许成儿张平良@陇南发布,2015-07-06 16:15:00,"(enthusiastic,0.4),(promising,0.3),(active,0.2),(supportive,0.1)"
194,3838520935887563,我发表了文章O奔驰被罚3.5亿折射反垄断常态化对中国本土的国企、民企等涉嫌垄断行为也要加大查处力度，并且高额处罚几家企业，维护消费者的利益，让外企巨头们心理平衡一下。更重要的是堵住质疑反垄断对外企过严、处罚过高，对本土企业过松、处罚偏低的嘴巴O网页链接,2015-05-03 21:02:00,"(assertive,0.4),(supportive,0.3),(concerned,0.2),(determined,0.1)"
195,3839638043071934,#民企老板#【民企老板责任无限化悲剧～～有限责任无限化危害】有限公司股东责任无限化的结果是，企业主直接将企业视为其私人财产的一部分。企业建立完善的公司治理制度变得无从谈起。,2015-05-06 23:01:00,"(concerned,0.4),(alarmed,0.3),(critical,0.2),(worried,0.1)"
196,3868535615069678,【李光斗解读500强背后中国奥秘：国企比民企玩得转】7月8日中石化、中石油分别跻身第四、第五名、国家电网排行第七。对此，品牌战略专家李光斗表示，这背后蕴藏着中国奥秘，国企比民企玩得转，中囯最赚钱的行业是银行。,2015-07-25 16:50:00,"(informative,0.4),(analytical,0.3),(insightful,0.2)"
197,3902251662216536,"#今日婚讯#26岁,未婚女,1.60米,本科,民企部门经理,年薪8万,干部家庭独女。父母为我置下门面、房车,在他们悄然爬上的白发间,我读懂了他们的愿望,她带着懵懂的靓丽，她用独有的东方典雅，求助婚介寻觅一个心地善良真诚孝顺的男友牵手一生。相亲专线:18955115072",2015-10-26 17:45:00,"(hopeful,0.4),(grateful,0.3),(seeking,0.2),(optimistic,0.1)"
198,3860564529093749,【钢价跌势难止民企再出新招引领产业度过寒冬】据提供的最新市场报告，进入6月，建筑钢材价格仍呈现破位下跌态势，部分螺纹钢现货价跌破2000元/吨，且短期市场价格并无反弹趋势，后市或将不断刷新历史低点。低价位建筑钢材价格在压缩完贸易环节利润空间后，触及钢厂生产成本线。O网页链接,2015-07-03 16:56:00,"(concerned,0.4),(cautious,0.3),(challenged,0.2),(adaptive,0.1)"
199,3823285177738728,【@王石演讲:谁说老实人一定吃亏我就是个好例子】2012年民企500强当中万科排十一位，交税排第二位。2013年民营500强排第九位，交税排第一位。说老实话、做老实事、当老实人一定是一致的，从长远来看是不吃亏的，在你面前的董事长是非常好的例子，这就是万科的办事作风和追求。,2015-03-22 20:01:00,"(inspiring,0.4),(proud,0.3),(admiring,0.2),(confident,0.1)"
200,4007034519038274,【在民企做高管需具备的能力】1)、接受不公平的现状，争取逐步公平；2)、短期时间要有可圈可点业绩；3)、充分的耐心；4)、个人专业能力要强；5)、灵活性和敏锐性要强；6)、宽广的心胸和淡定的能力。(在民营企业要能长久，偶看基本已是变形金刚。),2016-08-10 21:15:00,"(determined,0.4),(resilient,0.3),(adaptive,0.2)"
201,4006989371441064,【在民企做高管需具备的能力】1)、接受不公平的现状，争取逐步公平；2)、短期时间要有可圈可点业绩；3)、充分的耐心；4)、个人专业能力要强；5)、灵活性和敏锐性要强；6)、宽广的心胸和淡定的能力。(在民营企业要能长久，偶看基本已是变形金刚。),2016-08-10 18:16:00,"(determined,0.4),(patient,0.3),(resilient,0.2),(adaptable,0.1)"
202,3970045786521069,发表了一篇转载博文《[转载]不打价格战、不上市、不欺客，这家民企卖得比洋品牌还贵，靠什么年入65亿?》O[转载]不打价格战、不上市、不欺客，这家民企卖得比洋品牌还贵，靠什么年入65亿?,2016-04-30 19:35:00,"(curious,0.4),(intrigued,0.3),(surprised,0.2),(impressed,0.1)"
203,3948244159530544,发表了博文《从外企跳槽到民企，什么样的人更适合？》导言：“高端管理人才的难得与难用”，一直在困扰着很多老板，尤其是民企老板。前几天，小编先后推出了伟事达教练李春，什么样的高管适合民企？、民企招聘高管，O从外企跳槽到民企，什么样的人更适合？,2016-03-01 15:43:00,"(challenging,0.4),(intrigued,0.2),(curious,0.1)"
204,3937491465678401,"河北首个农民树木收容所开园-中国民企-河北民企|民企河北新闻-中国民企-企业新闻,河北民企,河北企业,民营经济,县域经济,民企资讯,民企公益,新闻中心2016年1月30日，河北首个树木收容所——“马大树”树木收容所开园仪式在鹿泉上庄镇大车行村村北的九鹿山庄梅...O网页链接",2016-01-31 23:36:00,"(interested,0.4),(curious,0.3),(surprised,0.2),(excited,0.1)"
205,3937491465678401,"河北首个农民树木收容所开园-中国民企-河北民企|民企河北新闻-中国民企-企业新闻,河北民企,河北企业,民营经济,县域经济,民企资讯,民企公益,新闻中心2016年1月30日，河北首个树木收容所——“马大树”树木收容所开园仪式在鹿泉上庄镇大车行村村北的九鹿山庄梅...O网页链接",2016-01-31 23:36:00,"(indifferent,0.4),(neutral,0.3),(informative,0.2),(interested,0.1)"
206,4026225355428341,进入九月份以来，各大公司的校园招聘陆续拉开了帷幕，作为中国最著名的民企，华为也不例外，表现O任正非之女谈什么样的大学生能进华为,2016-10-02 20:13:00,"(excited,0.4),(interested,0.3),(curious,0.2),(expectant,0.1)"
207,3947552041265771,在看@阿耐ane的小说《民企江湖》，从一开始男主柳钧就不自觉代入@王凯kkw，讲述德国海龟工程师归国接手父亲五金厂的经营，情节接地气，故事很精彩。能改编影视就好了，超有画面感，有现实意义又很正能量。推荐！,2016-02-28 17:53:00,"(enjoyment,0.4),(engaged,0.3),(impressed,0.2),(recommendation,0.1)"
208,3985284158235674,山西：把“民企入晋”这篇大文章做实做好（分享自@新浪山西）O山西：把“民企入晋”这篇大文章做实做好,2016-06-11 20:47:00,"(enthusiastic,0.4),(supportive,0.3),(optimistic,0.2),(encouraging,0.1)"
209,3983840093251126,【工信部：鼓励民企参与东北国企兼并重组】工信部副部长冯飞表示，支持和鼓励民企参与国企的改革和兼并重组。东北的经济国有成份比较高，国企的改革任务较重，支持民营经济更多地参与到国企的改革和兼并重组当中，才能使得多种所有制形式共同发展，培育新的经济增长点。（上证）,2016-06-07 21:09:00,"(encouragement,0.5),(support,0.4),(optimism,0.1)"
210,4058512625597411,[b]【招聘岗位】资产保护主管[b]岗位要求：1、年龄35周岁以下；2、退伍军人，体能素质佳；3、应变能力强，能处理紧急事件。[g]五险一金+13薪+绩效+奖金+带薪休假+N多福利+广阔发展空间我们是中国民企500强，中国快消连锁10强，我们来自伟人故里，我们叫步步高…招聘热线：0731-55575603收起全文,2016-12-30 22:31:00,"(jobopportunity,0.4),(excitement,0.3),(pride,0.2),(curiosity,0.1)"
211,3958851432139169,"邯郸馆陶王桃园教育小镇：125户人家考出123名大学生-中国民企-河北民企|民企河北新闻-中国民企-企业新闻,河北民企,河北企业,民营经济,县域经济,民企资讯,民企公益,新闻中心王桃园村由桃树制成的迎宾牌坊几乎家家户户的门口都悬挂着一个大学生光荣牌王桃园小学...O网页链接",2016-03-30 22:13:00,"(proud,0.4),(excitement,0.3),(achievement,0.2),(curiosity,0.1)"
212,3959196616111834,【傅成玉：民资参股中石化无比例限制】3月4日，傅成玉日前明确表示“对于民资参股没有所谓的比例限制。”事实上，此前他就曾强调改革不是做个样子。上述表态也被市场解读为中石化或将连续推出诸多改革，未来油气勘探开发等板块都有可能实行资产重组权等，而这对民企无疑有着巨大的吸引力。,2016-03-31 21:04:00,"(promising,0.4),(optimistic,0.3),(encouraging,0.2),(attractive,0.1)"
213,4015748219715298,【五张图看国企改革必要性】国企囊括中国工业资产40%和全国用工总数18%，资产回报率只有4%，而经营灵活的民营企业回报率为11%。1.国企营收总额VS全球主要经济体GDP。2.资产回报率国企VS民营企业。3.国企资产行业分类。4.分行业资产回报率国企Vs民企。5.大型国企与竞争对手资产回报率对比。via：彭博,2016-09-03 22:20:00,"(necessary,0.4),(disparity,0.3),(comparison,0.2),(concern,0.1)"
214,3985309664851596,【“民告官”胜诉但土地已易手民企索赔38.5亿】历经六年，云南富达租赁有限公司起诉昆明市呈贡区人民政府行政违法一案，终于在今年拿到终审判决：云南高院确认呈贡区人民政府撤消土地证的行政行为违法。这例“民告官”案经历了怎样的曲折？案件背后又折射出司法进程的哪些进步？O“民告官”胜诉但土地已易手民企索赔38.5亿,2016-06-11 22:28:00,"(victory,0.4),(compensation,0.3),(progress,0.2),(complicated,0.1)"
