编号,id,微博正文,发布时间,情绪
415,4066143859599336,奉献一丝耐心，任时光好好地打磨，不能让岁月失业不是。天赐的善心，谢谢老天爷的眷顾。任重道远。,2017-01-20 23:55:00,"(hopeful,0.4),(grateful,0.3),(determined,0.2),(patient,0.1)"
416,4187904350147911,新民路社区为失业人员发放再就业登记表格。,2017-12-22 23:47:00,
417,4093684935502171,【夜读|30岁，你该担心的是失业，而不是失恋或失婚】在“人脉四通八达、我永不失业”的幻觉中，以为30、40风华正茂；不曾想在企业家眼中，你已被打上“剩余价值不大”的冰冷标签。我们都以为中年危机是迷茫、找小三、身体变差。事实上，现在它最核心的一个因素是：失业。但很多这个年龄段的女人与男人，还在“你爱不爱我”、“能不能搞搞婚外情”等小心思中消耗光阴。O网页链接,2017-04-06 23:53:00,"(disappointed,0.6),(confused,0.3),(sad,0.1)"
418,4119002655014958,#量化对冲基金##fohf#美国6月10日当周首次申请失业救济人数23.7万，预期24.1万，前值24.5万。美国6月3日当周续请失业救济人数193.5万，预期192万，前值191.7万修正为192.9万。,2017-06-15 20:37:00,
419,4119022330713104,美国初请失业金人数23.7万！就业市场保持强劲-汇市新闻-中金网具体数据显示，“美国”截至6月10日当周“初请失业金”人数四周均值为24.3万，连续112周位于30万关口下方，略微高于前值24.2万，而美国截至6月3日当周续请失业金人数为193.5万，高于预期值192.3万，连续9周小于200O美国初请失业金人数23.7万！就业市场保持强劲,2017-06-15 21:55:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
420,4157821715239063,【女子失业十年到超市偷吃不成反锁家中数月活活饿死】这个女的也是懒出了新的境界了，可以懒得被饿死，现在的社会竞争多么激烈，努力奋斗很可能还要面对辞退的风险，我只能说咎由自取,2017-09-30 23:30:00,"(disappointed,0.6),(angry,0.3),(disgusted,0.1)"
421,4066136180464359,【投稿】我感覺自己家好像要破產了，我家是從半路開始突然富起來的，最近家裡人也因為工作的事情氣壓很低，爸爸媽媽都做同樣的工作，如果失業的話，我該怎麼辦呢？我應該做什麼才可以賺到錢？「目前就讀於職業學校學幼師第二年」很惶惶不安，如果我家裡真的破產，我又沒有賺錢的能力，因為自己性格很內向，也不喜歡跟別人接觸。如何不拋頭露面的賺錢呢？設計還是...什麼的...？,2017-01-20 23:24:00,"(worried,0.5),(anxious,0.3),(confused,0.2)"
422,4190019499961117,#社区工作#五所村社区社保工作人员向前来申领失业金的居民解释街道办理地点，并将写有地址与电话的纸条交予居民方便其前去。,2017-12-28 19:52:00,"(helpful,0.8),(informative,0.2)"
423,4064327579874497,芬兰政府从领取失业救济金或补贴的人里随机抽出2000人，从今年1月1日开始的两年里，每月会给他们每人发560欧元（约4077元），这笔钱无需交税，也不会影响其余任何福利，他们完全可以待在家中靠这560欧元节衣缩食——芬兰政府表示，若实验效果不错，会虑将受众扩大到全芬兰的成年人。,2017-01-15 23:37:00,"(hopeful,0.4),(curious,0.3),(interested,0.2),(surprised,0.1)"
424,4119004161204927,#黄金原油外汇分析指导#晚间处处情失业金利空黄金，刚才在1267一线参与了黄金空单的朋友可以在1251.5现价获利离场,2017-06-15 20:43:00,"(sad,0.5),(disappointed,0.3),(confused,0.1)"
425,4093312166337260,【霞姐语录】摩拜单车的最大意义是，第一次实现我城管的无为而治，彻底让摩的兄弟们下岗失业。,2017-04-05 23:12:00,"(happy,0.7),(sarcastic,0.3)"
426,4157824705263584,【女子失业十年到超市偷吃不成反锁家中数月活活饿死】9月28日，台湾警察发现42岁女子谢某，疑似饿死在家中床上。7月底该女子因饥饿，2次去超市偷食物吃。遭到起诉后未出庭，警方上门拘捕，发现该女子已经死在床上，体重仅有30多公斤。L新京报我们视频的秒拍视频,2017-09-30 23:42:00,"(sad,0.8),(disappointed,0.2)"
427,4118941502546723,#Open老赵#在十多年前，日本失业率到达顶峰的时候，日本女人为了有一份稳定的工作，大部分都选择去整容，小到初入职场的学生，大到50岁以上的女职员，在她们眼中，只有拥有一副好面孔才会远离裁员的危险。#高考后你想整容吗？#,2017-06-15 16:34:00,"(hopeful,0.4),(curious,0.3),(surprised,0.2),(disgusted,0.1)"
428,4157811879529324,【62岁渔民竟成摄影师最爱的“模特”每天在画中生活】为了保护环境，湖南郴州东江湖严禁捕捞，渔民黄常田貌似“失业”了。但禁捕后的东江湖山更绿，水更清，还有“雾漫小东江”的极致美景，黄常田也意外收获一份新职业：撒网模特，拍他的照片还拿了国际摄影大奖。（央视）#璀璨中华#L央视新闻的秒拍视频,2017-09-30 22:51:00,"(happy,0.4),(surprised,0.3),(proud,0.2),(excited,0.1)"
429,4187541219811369,现在科技真是进步非常快，卫生间都已经是这样了人工智能AI技术的发展更是很快，makeCChappy微博微信的内容如今已经是来自网友投稿和人工智能AI技术算法，很庆幸makeCChappy微博微信不是我的工作，否则就是有失业的风险,2017-12-21 23:44:00,"(happy,0.4),(excited,0.3),(surprised,0.2),(worried,0.1)"
430,4118986872175619,这波#黄金#属于急跌，53美金位置有一点支撑，激进的朋友可以56-58附近反弹继续空。稳健的等失业金数据出来之后顺势做单即可！！#恒可-林晴##联系指导微信号：hk729255656#,2017-06-15 19:34:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
431,4117593624910580,热烈祝贺河北省环保局在此次治理环保取得伟大的成绩！(1)使河北省失业人数达到280万人！(2)大小企业老板顷家荡产！(3)妻离子散儿女无钱上学！近300万人无钱就医！(4)失业人员及家属儿女只能在家等死！(5)养殖厂全部倒闭完希望环保局继续努力！把百姓致于死地而后生！继续努力吧，我亲爱的祖国如果您也有这样的体会默默地转了吧感谢政府！感谢党的政策好！！！经政府的不懈努力，鸡场拆了，猪厂拆了，砖厂停了，煤厂停了，所有的厂都停了，很多人也都因此失业了，家庭唯一经济来源也断了，日子没法过了！玉米6毛了，蒜苔2毛了，芹菜一毛了，西葫芦2分了，房价上去下不来了，这几天空气质量将达到可食用级别，大家可以放心站在房顶喝西北风了。。。感谢伟大的政府!是农民就转发下吧！,2017-06-11 23:18:00,"(disappointed,0.6),(angry,0.3),(sad,0.1)"
432,4064695499729991,没房，没车，又准备失业了，还结婚吗？,2017-01-16 23:59:00,"(disappointed,0.5),(worried,0.3),(confused,0.2)"
433,4157824810438468,【女子失业十年到超市偷吃不成反锁家中数月活活饿死】9月28日，台湾警察发现42岁女子谢某，疑似饿死在家中床上。7月底该女子因饥饿，2次去超市偷食物吃。遭到起诉后未出庭，警方上门拘捕，发现该女子已经死在床上，体重仅有30多公斤。L新京报我们视频的秒拍视频,2017-09-30 23:42:00,"(sad,0.8),(disappointed,0.2)"
434,4188263868077723,当日本推出这样购物，代购们恐怕要失业了！12月23日-25日购物免邮费，真有这等好事吗？O网页链接,2017-12-23 23:36:00,"(disappointed,0.5),(surprised,0.3),(doubtful,0.2)"
435,4160727118430738,用不了多久，书法家也要失业了。。。L娱乐圈狂人的秒拍视频,2017-10-08 23:55:00,"(disappointed,0.7),(worried,0.2),(surprised,0.1)"
436,4066126722003955,只要中国人还过年大张伟就不会失业（我这过眼就忘的金鱼脑袋哟）,2017-01-20 22:46:00,"(hopeful,0.5),(amused,0.3),(confused,0.2)"
437,4161813777820599,发表了博文《京东建成无人仓库未来裁员或超6万刘强东：没有兄弟因技术失业》在最近的一次演讲中刘强东表示，将在明年的双11之前建成无人仓库，全仓库不用一个人工操作，全部都是机器人，如今双11快到了，最新报O京东建成无人仓库未来裁员或超6万刘强东：没有兄弟因技术失业,2017-10-11 23:53:00,"(surprised,0.4),(excited,0.3),(worried,0.2),(fearful,0.1)"
438,4119006715809840,上周美国初请失业金人数低于预期，表明就业市场疲软态势已受到抑制，允许美联储在今年进行第三次加息。劳工部表示本次初请失业金数据无明显影响因素。,2017-06-15 20:53:00,"(hopeful,0.4),(encouraged,0.3),(optimistic,0.2),(neutral,0.1)"
439,4159980242319127,【美国9月非农数据7年来首现负增长，薪资增速大放异彩，美元急飙，美债受宠，原油大跌】本周最重磅的经济数据无疑是今晚公布的美国非农就业报告。数据显示，美国9月非农就业人口意外下降3.3万人，为2010年来首次下降；失业率持续走低至4.2%。此前市场共识预期为增加8万人，失业率维持在4.4%。但值得注意的是，失业率骤降，薪资增速大放异彩。9月薪资增长超出预期，时薪同比增速升至2.9%，创2016年12月来新高。O美国9月非农数据7年来首现负增长，薪资增速大放异彩，美元急飙，美债受宠，原油大跌,2017-10-06 22:27:00,"(disappointed,0.5),(surprised,0.3),(excited,0.1)"
440,4118924302268740,【新加坡首季冗员人数减少但长期失业率攀升】虽然冗员人数减少，但居民长期失业率攀至八年来的最高点，意味着求职者需花更长时间找工作。O网页链接,2017-06-15 15:25:00,"(unemployed,0.6),(disappointed,0.3),(worried,0.1)"
441,4118957676377236,#哈哥哈妹普法小讲堂#【无法定理由辞退员工单位须支付赔偿金】谭某曾在一家质量检测单位工作，并且和单位签订无固定期限的劳动合同，约定每月工资2000元，但是一直以来单位没有为谭某办理缴纳失业保险费。后来，谭某查出怀孕。单位便以经费不足为由，口头通知谭某不要再来上班。@八桂法苑@防城港市中级法院,2017-06-15 17:38:00,"(angry,0.4),(disappointed,0.3),(confused,0.2),(sad,0.1)"
442,4094773307026427,即使会计证不取消，几百万财务人员也将失业，最后留下来的只能是精英@手机QQ浏览器O即使会计证不取消，几百万财务人员也将失业，最后留下来的只能是精英,2017-04-09 23:58:00,"(disappointed,0.8),(worried,0.2)"
443,4190064856478899,发布了头条文章：《研究生毕业找工作也频频被拒，那到底怎么避免“毕业即失业”？》O研究生毕业找工作也频频被拒，那到底怎么避免“毕业即失业”？,2017-12-28 22:52:00,"(disappointed,0.6),(frustrated,0.4)"
444,4098388876188355,[逆風少年大步走FB]『點亮一點愛、穩固下一代』逆風公益代言人林宥嘉號召大家支持經濟弱勢、失學、失業逆風少年，特別捐出宥嘉簽名版的林宥嘉音樂專輯『今日營業中』及『THEGREATYOGA與爽爽貓、馬來膜聯名大迴紋夾』做公益競標，號召大家跟宥嘉用實際行動一起用愛支持逆風少年！！公益競標活動將於4/14中午12時至4/27中午12時於UDN公益雲集競標✨林宥嘉與爽爽貓、馬來膜聯名大迴紋夾O网页链接✨林宥嘉今日營業中簽名專輯：O网页链接,2017-04-19 23:25:00,"(support,0.4),(generous,0.3),(kind,0.2),(charitable,0.1)"
445,4119001552354069,美国当周初请失业金数据已经连续119周低于30万关口，连续时间创1970年以来最长利空金银#现货原油白银现货##黄金##白银#,2017-06-15 20:32:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
446,4162176580962081,昨天早上高高兴兴去上班，中午听说公司会关门，下午公司宣布关门，今天是失业第一天待在家心慌给家人说了，听到的是怀疑和争吵，希望有天我能有勇气服用他再也不会醒来，多好,2017-10-12 23:54:00,"(happy,0.4),(shocked,0.3),(disappointed,0.2),(anxious,0.1)"
447,4161081519588136,越来越多的人要失业了#仙作艺雕#L颐艺园陈志平的秒拍视频,2017-10-09 23:23:00,"(disappointed,0.5),(worried,0.3),(uncertain,0.2)"
448,4159954744869370,非农就业数据，由于就业数据都已经不看好，所以市场关注点在失业率方面。而一个月来，黄金已经继如策略一直部署的那样，单边下跌到靠近目标点位，之前提及的1260了。跟踪策略部署，后三图稍作为例👇,2017-10-06 20:46:00,"(disappointed,0.5),(concerned,0.3),(uncertain,0.2)"
449,4119002907878056,黄金初请失业金利空,2017-06-15 20:38:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
450,4094766041525087,『如何应对自动化带来的失业潮？“全民发钱”呼声最高-手机财富中文网』O网页链接,2017-04-09 23:29:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
451,4118928848247700,发表了一篇转载博文《[转载]你为失业50%的时代做好准备了吗？》O[转载]你为失业50%的时代做好准备了吗？,2017-06-15 15:43:00,"(disappointed,0.5),(worried,0.3),(uncertain,0.2)"
452,4158545978895661,【女子失业十年到超市偷吃不成反锁家中数月活活饿死】9月28日，台湾警察发现42岁女子饿死在家中床真没想到当今社会还能出现饿死人的事件7月底该女子因饥饿，2次去超市偷食物吃。遭到起诉后未出庭，警方上门拘捕，发现该女子已经死在床上，体重仅有30多公斤。L新京报我们视频的秒拍视频,2017-10-02 23:28:00,"(surprised,0.4),(sad,0.3),(shocked,0.2),(disappointed,0.1)"
453,4065747921513134,#现货白银##中都银#因失业金利空消息面影响，白银瞬间下跌！恒可-林晴L秒拍视频.,2017-01-19 21:41:00,"(disappointed,0.5),(surprised,0.3),(sad,0.1)"
454,4118975669872449,都爱笑说“毕业季”就是“失业季”让希望学子告诉你什么叫做：无惧毕业（链接里有神秘新生QQ群大揭秘）戳👇👇👇O你和省级就业之星的距离只差一个希望学院而已！,2017-06-15 18:49:00,"(happy,0.8),(hopeful,0.2)"
455,4065747473108828,失业金利空，行情一波下跌,2017-01-19 21:39:00,"(disappointed,0.5),(down,0.3),(empty,0.1)"
456,4119023556292191,路透评美国初请失业金数据上周美国初请失业金人数低于预期，表明就业市场疲软态势已受到抑制，允许美联储在今年进行第三次加息。劳工部表示本次初请失业金数据无明显影响因素。,2017-06-15 22:00:00,"(disappointed,0.5),(surprised,0.3),(neutral,0.2)"
457,4159957967043660,非农公布了一个所有人都意外的数据——就业人数减少3.3万[闪电]这也是2010年10月以来首次负增长，表明美国经济受到德州与佛州的飓风冲击。非农就业人数的减少主要反映出了餐饮业就业的下滑以及其他诸多领域招聘增速的低迷，而这均源于飓风艾尔玛以及哈维。另一方面，失业率则降至4.2%，为2000年12月以来新低，这反应出美国总体的就业水平有所上涨，而劳动力规模也在增加。,2017-10-06 20:58:00,"(disappointed,0.6),(surprised,0.3),(sad,0.1)"
458,4093672964931178,"我国就业格局呈现五大新特点
国家统计局网站29日发布消息说，2012-2016年，31个大中城市调查失业率基本稳定在5.1%左右。同时，就业格局呈现出五大新特点：一是服务业特别是现代服务业成为吸纳就业的主体。2012年至2016年，三产就业人数占比从36.1%升至43.5%，成为吸纳就业最多的产业。二是民营经济成为创造新增就业岗位的主力。国有企业就业人员连续减少，2014年和2015年末分别比上年末下降6.3%和12.2%，2016年三季度末同比下降5.4%。三是小企业就业增长快于大中型企业。四是中西部地区对就业增长的贡献率提高。五是南方地区就业形势好于北方。",2017-04-06 23:05:00,"(noemotion,0.5),(stable,0.3),(increase,0.2)"
459,4119037694665966,路透：美国上周初领失业金人数降幅高于预期，且已经连续119周低于30万关口，连续时间创1970年以来最长；数据显示劳动力市场市场持续紧缩，就业市场接近充分可持续水平，允许美联储年内再加息，尽管通胀增长仍然温和。尽管美联储已在周三进行年内第二次加息，但美联储认为通胀在短期内仍然将低于2%目标,2017-06-15 22:56:00,"(hopeful,0.4),(optimistic,0.3),(positive,0.2),(neutral,0.1)"
460,4159985028389783,【飓风惹祸！美国9月非农意外降3.3万7年来首次负增长】美国劳工部公布的数据显示，美国9月非农就业人口下降3.3万，录得2010年10月以来首次负增长。美国劳工部称，恶劣天气造成147万人无法工作，创1996年1月份以来新高。不过美国9月失业率4.2%好于预期的4.4%，而美国9月平均每小时工资环比增长0.5%，也好于预期的增长0.3%。O美国9月非农就业人口变动-3.3万预期8万,2017-10-06 22:46:00,"(disappointed,0.7),(surprised,0.2),(concerned,0.1)"
461,4095855629836969,失业人员来社区办理大龄延长手续。,2017-04-12 23:39:00,
462,4064323569516841,考虑到U23每场必须安排两人在大名单中，其中1人必须首发。对于各队来讲，为了降低风险和效率最大化，估计U23的替补门将将会很受欢迎。相对来说，对于各队现有的替补门将来说，是个重大的危机，容易出现很大的失业风险。如果是U23的主力门将，或还能在几年内满足U23条件的门将，那就更宝贵了。这些门将可能会大受欢迎：申鑫的张一诺（94）、人和的徐嘉敏（94）、鲁能租借华夏的周煜辰（95）、毅腾的来晓宇（94）、东进的刘伟（94）、卓尔的贾鑫尧（95）、精英的聂旭冉（97）。,2017-01-15 23:21:00,"(happy,0.2),(excited,0.1),(anxious,0.1),(worried,0.1),(confused,0.1),(disappointed,0.1),(fearful,0.1),(hopeful,0.1),(relieved,0.1)"
463,4118975597684947,白银还是没破16.8一线，白银的朋友关注了，记得今晚还有失业金数据,2017-06-15 18:49:00,"(disappointed,0.4),(anxious,0.3),(curious,0.2),(hopeful,0.1)"
464,4117593097127222,杨幂，糯米，心疼我爱的女孩！本来在外工作已经很累了，家里还有更不让人省心的！一个大男人，就这样在家里待着，走哪记者跟到哪！十次八次带糯米上热搜！粉丝各种卖惨骂杨幂！刷新三观！香港是他的家，失业不在家去哪里？能不能不要说他在香港都是陪糯米！那是他生长的地方！有生之年能在北京看到他去看杨幂爸妈才叫奇葩！傻X！,2017-06-11 23:15:00,"(angry,0.6),(disappointed,0.3),(sad,0.1)"
465,4157811632043453,好的👌我要失业了,2017-09-30 22:50:00,"(sad,0.5),(happy,0.3),(confused,0.2)"
466,4067229723191921,【2016年五项社会保险基金收入5.3万亿同比增14.7%】国家人社部政策研究司副司长卢爱红今日介绍，截至2016年底，基本养老、基本医疗、失业、工伤、生育保险参保人数分别达到8.9亿人、7.5亿人、1.8亿人、2.2亿人、1.8亿人；五项基金总收入为5.3万亿元，同比增长14.7%，总支出为4.7万亿元，同比增长19.3%。（中国新闻网）,2017-01-23 23:49:00,"(happy,0.2),(excited,0.1),(surprised,0.1),(satisfied,0.1),(interested,0.1),(relieved,0.1),(hopeful,0.1),(proud,0.1),(thankful,0.1)"
467,4190063241258234,【热点】程序员被裁坠亡！公司劝退员工，违法吗？2017-12-28梧州市龙圩区司法局“近日，42岁男子欧某新从深圳南山区高新南四道一大楼坠亡。死者妻子在网上发帖求助，称欧某新已在中兴工作了6年，并称死者之前曾被领导约谈劝退。”一时间再次引发舆论对“中年失业”的关注，“劝退”成为网络热点，普法君在后台也收到来自网友的如下问题。A啦啦普法君，有个问题想问你。公司劝退员工，违反劳动法吗？普法君一般情况下，公司劝员工主动离职，即我们所说的“劝退”行为，并不受法律禁止，原则上并不违法。因为“劝退”本就含有协商的意思，并不具有强制性，是公司为了生存发展与没有过错的员工协商解除“劳动合同”的一种方式。所以，既然是协商，你可以同意拿补偿金走人，也可以选择不走。当然，在员工孕产期等特殊情况下劝退员工，就属于违法行为了，法律有明确禁止的规定。请输入文字什么情况下，公司可以“劝退”员工？《劳动合同法》第三十六条用人单位与劳动者协商一致，可以解除劳动合同。当然，公司也不能随随便便“劝退”。对于可以协商解除劳动合同的情况，法律也是有明确规定的。《劳动合同法》第四十条规定：有下列情形之一的，用人单位提前三十日以书面形式通知劳动者本人或者额外支付劳动者一个月工资后，可以解除劳动合同：（一）劳动者患病或者非因工负伤，在规定的医疗期满后不能从事原工作，也不能从事由用人单位另行安排的工作的；（二）劳动者不能胜任工作，经过培训或者调整工作岗位，仍不能胜任工作的；（三）劳动合同订立时所依据的客观情况发生重大变化，致使劳动合同无法履行，经用人单位与劳动者协商，未能就变更劳动合同内容达成协议的。当然，企业如果遭遇重大损失要破产了，那又是另外的情况，在此先不做赘述。员工遭遇被“劝退”，该怎么办呢？情况一：协商解决，同意“劝退”遭遇公司“劝退”，我们可以按照劳动合同法跟公司谈谈条件，大家协商解决。这个时候，我们就讲感情，谈贡献，和和气气谈谈补偿金。《劳动合同法》第四十六条中有明确规定：用人单位依照本法第三十六条规定（见上文）向劳动者提出解除劳动合同并与劳动者协商一致解除劳动合同的，用人单位应当向劳动者支付经济补偿。《劳动合同法》第四十七条对经济补偿作出了明确说明：按劳动者在本单位工作的年限，每满一年支付一个月工资的标准向劳动者支付。六个月以上不满一年的，按一年计算；不满六个月的，向劳动者支付半个月工资的经济补偿。补偿方面还有一个重点是：如果单位没有提前1个月书面通知劳动者的，除了应支付经济补偿金外，还应多支付1个月工资作为代通知金，总计N+1也就是说，作为员工，我拿到N倍月薪的经济补偿金之后，还可以要求单位多给一个月工资，就立马走人；也可以选择请单位给一个月缓冲时间，好好交接工作，同时为自己下一步做好准备。情况二：不接受被“劝退”作为员工，工作勤勤恳恳，没有犯错，莫名就要被劝退，我就不走！就不走！就不走！可不可以？当然可以。如果公司因你拒绝“劝退”无故强行解除劳动合同，那么就属于违法行为，就可以不走！或者多要钱！《劳动合同法》第四十八条：用人单位违反本法规定解除或者终止劳动合同，劳动者要求继续履行劳动合同的，用人单位应当继续履行；劳动者不要求继续履行劳动合同或者劳动合同已经不能继续履行的，用人单位应当依照本法第八十七条规定的二倍支付赔偿金。嗯，这个赔偿金，可不少。《劳动合同法》第八十七条中关于“二倍赔偿金”的规定是：依照本法第四十七条规定的经济补偿标准的二倍向劳动者支付赔偿金。这就是我们俗称的2N啦，想想看，好多钱！情况三：协商不成怎么办？如果有关赔偿事宜无法与单位达成一致意见，可以在被辞退一年内申请劳动仲裁。依法办事，总不会错。延伸问题：哪些情况下公司不能“劝退”员工？第四十二条劳动者有下列情形之一的，用人单位不得依照本法第四十条、第四十一条的规定解除劳动合同：从事接触职业病危害作业的劳动者未进行离岗前职业健康检查，或者疑似职业病病人在诊断或者医学观察期间的；在本单位患职业病或者因工负伤并被确认丧失或者部分丧失劳动能力的；患病或者非因工负伤，在规定的医疗期内的；女职工在孕期、产期、哺乳期的；在本单位连续工作满十五年，且距法定退休年龄不足五年的；法律、行政法规规定的其他情形。来源：正义网,2017-12-28 22:46:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
468,4119032435589553,小偷都失业了，抢劫犯也改行了乞丐也用上了支付宝，开始走营销策略你又凭什么不努力，又什么都想要呢？#深夜食堂##鹿晗##第一现场##抽奖#L秒拍视频,2017-06-15 22:35:00,"(disappointed,0.5),(confused,0.3),(frustrated,0.2)"
469,4118939992547065,【5月份失业率意外降至5.5%预计澳联储短期之内将不再提息降息】澳洲5月新增就业机会为4万多个，相较于4月的5.7%，5月的失业率跌至5.5%。自从2016年9月起，全职工作增加了12.4万个，迄今为止全职工作数量已经连续上涨了八个月。【毕业党可以开心地找工作了】O网页链接,2017-06-15 16:28:00,"(hopeful,0.4),(relieved,0.3),(happy,0.2),(surprised,0.1)"
470,4159974500462926,美国9月非农就业人数减少3.3万，为2010年10月以来首次负增长，表明美国经济受到德州与佛州的飓风冲击。非农就业人数的减少主要反映出了餐饮业就业的下滑以及其他诸多领域招聘增速的低迷，而这均源于飓风艾尔玛以及哈维。另一方面，失业率则降至4.2%，为2000年12月以来新低，这反应出美国总体的就业水平有所上涨，而劳动力规模也在增加。,2017-10-06 22:04:00,"(disappointed,0.6),(sad,0.4)"
471,4189990159987619,小非农数据分析：从目前公布的数据来看，前值是24.5万人，预测是24万人，说明这周申请失业金人数的人减少了，那么就是利好美元，利空黄金的。但是数据相差不是很大，预测波动不会太大，但是黄金现在已经连续涨了那么多天，有回调的需求，晚上大家一定要谨慎做单。,2017-12-28 17:56:00,"(positive,0.6),(negative,0.4)"
472,4159270880075290,三十岁以前就尝到失业的滋味当然是一件不幸的事，但不一定是坏事。三十岁之前就过早地固定在一个职业上终此一生也许才是最大的不幸。失业也许让你想起埋藏很久而尘封的梦想，也许会唤醒连你自己都从未知道的潜能。也许你本来就没什么梦想，这时候也会逼着你去做梦。,2017-10-04 23:28:00,"(hopeful,0.4),(optimistic,0.3),(inspired,0.2),(ambitious,0.1)"
473,4159981198414766,【9月非农意外负增长，薪资、失业独树一帜】美国劳工部10月6日公布的数据显示，美国9月非农就业人数下降3.3万，低于市场预期的增加8.0万，并录得2010年10月以来首次负增长，主要受飓风哈维和厄尔玛影响；失业率由4.4%下跌至2000年12月以来新低4.2%；为美联储所关注的U-6失业率从8.6%下降至8.3%；就业参与率则从62.9%上升至63.1%。☞O网页链接,2017-10-06 22:31:00,"(disappointed,0.6),(surprised,0.3),(concerned,0.1)"
474,4119003708370990,不努力以后会失业的L秒拍视频,2017-06-15 20:41:00,"(disappointed,0.7),(worried,0.3)"
475,4066132124606304,"【一片混乱!美国超级巨头在中国突然倒下!】解散!万念俱焚，美国硬盘巨头希捷突然宣布解散中国苏州工厂!2000人瞬间失业，抱头痛哭!""突然来个微信就说晚上不上班了，然后又发了微信通知我们，到12号的时候去签离职证明。""一位女员工哭诉，而在此之前风平浪静，没有表示要解散关闭!O一片混乱!美国超级巨头在中国突然倒下!",2017-01-20 23:08:00,"(disappointed,0.6),(sad,0.3),(confused,0.1)"
476,4065420081741598,一个人要是永远不失恋不失业不失败，很难想象，他会变成何等轻狂自负的家伙。虽然没人愿意遭受坎坷，可不受点打击，真的就不能懂事。未曾失意的人生，上天也不会让他一直得意。#晚安大田#,2017-01-18 23:59:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
477,4066129666567072,只能自己倒霉咯，兴奋过度了，买完东西居然忘了购物卡没有拿回来，再倒回去拿，收银员已经赖账了，卡里还有两百多块钱！现在的心情差到爆了！贪小便宜的收银员，我诅咒你这个年过的凄惨无比，新的一年里，失业、失身、一无所有！日月广场的员工也就如此素质！,2017-01-20 22:58:00,"(angry,0.5),(frustrated,0.3),(disappointed,0.2)"
478,4065043702317060,"【招聘】永城市今年第一次大型招聘会将于1月19日启动2017-01-17永城广电汉兴网全市联动搭平台，创造岗位促就业。2017年1月19日上午，永城市总工会将在市经济技术开发区管委会举办全市就业服务活动专场招聘会。招聘对象为:化解过剩产能分流人员、城镇下岗失业人员、农村转移劳动力、困难职工家庭、高校毕业生以及其他各类求职人员等。O

19日上午8时30分招聘会将正式开始，用人单位和入场人才现场洽谈，双向选择。目前，招聘会已吸引了汉兴实业、鹿鸣生物科技、海马4S店、国宇手机、宸兮教育、永信房产、林肯英语、大山外语、阳光大姐家政、中州之宝汽车销售有限公司、奇卡国际幼儿园等60家等企业参会。如果你需要招聘员工或者需要求职，发送企业人才需求信息和个人简历及联系电话至hanxingtv@163.com。附具体事项：时间：2017年1月19日（星期四）上午8：30—12:00地点：永城市产业集聚区费用：所有招聘单位及个人均免费，摊位有限，请抓紧报名电话：0370-5100168网址：job.hanxingtv.com",2017-01-17 23:03:00,
479,4065757366860559,美国人说如果打贸易战，中国受罪更多。这话不中听，但怕是实情。美国制造业外迁，消费价格下降，是牺牲小部分人的大利益（失业）换取大部分人的小利益（物价低）。这种换取究竟是好是坏？美国觉得不对劲了。贸易战，是美国生活水平下降，中国却要面临一些企业倒闭，这也是大部分人的小不幸和小部分人的大不幸的区别。中国不是没有准备，比如消费升级、一带一路。但是准备的太少太晚。很多事情是这样的，居安思危的人少。台湾也是，等到了见真章的那天，恐怕也后悔准备的太少太晚。这个道理也应该放在我个人身上。如果哪天公司不行了，就业市场恶劣，我是不是准备的太少太晚。,2017-01-19 22:19:00,"(disappointed,0.5),(concerned,0.3),(regretful,0.1)"
480,4093309137473802,不要评价别人的好坏，所有眼见的事实都是虚妄。不要评价别人的德行，因为有些人在暗处高尚。不要评价别人的家庭，因为那和你没有一点关系。不要评价别人的学问，因为世上最不缺的就是学问。不要评价任何人，哪怕是你最看不起的人。不要胡乱花钱，因为明天你就可能失业。不要趾高气扬，因为明天你就可能失势。不要太过张扬，要明白没有一个人会比你更弱小。总之，做人要低调一点。不要依靠别人，因为生活沉重，谁都想活得轻松。不要伤害别人，因果迟早都会来。做人不要解释，是智者的选择。不要随意发脾气，谁都不欠你的。,2017-04-05 23:00:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
