编号,id,微博正文,发布时间,情绪
581,4160002275239890,#嘉兴身边事#【坐稳浙江“首富”13年，嘉兴这本账到底是怎么样的？】老百姓过日子，离不开柴米油盐酱醋茶。同很多人一样，市民张海根也有一本家庭经济账，每月收入多少、支出多少，一笔笔记得清清楚楚。张海根家的这本账，是近年来嘉兴城乡居民增收的一个缩影。统筹城乡、发展经济、扩大就业、支持创业……政府以民生为导向，千方百计促进居民增收。嘉兴人网,2017-10-06 23:54:00,"(happiness,0.2),(calm,0.3),(curious,0.5)"
582,4120495358146811,拥有广阔就业前景的热门专业，学生未毕业就被一抢而空，神秘的武职外院究竟有怎样的魅力呢？让我们来掀开大外院的神秘面纱吧！@武汉职业技术学院@武汉职业技术学院学生会@武职青年@武职校团委办公室武职外语外贸学院报考宝典O网页链接,2017-06-19 23:28:00,"(anticipation,0.6),(excited,0.3),(online,0.1)"
583,4157103243348409,精准就业，文化很重要,2017-09-28 23:55:00,"(positive,0.5),(important,0.3),(ambitious,0.1)"
584,4099482872104010,#每日一图#郑州市上街区人力资源和社会保障局依法处理就业性别歧视案。@福建省劳动保障监察总队目前仍不作为。@共青团福建省委@福建频道,2017-04-22 23:52:00,"(disappointed,0.5),(angry,0.3),(sad,0.1)"
585,4097667510432673,【最新版本】“就业人气排名”300强企业（《东洋经济ONLINE》2017.04.18),2017-04-17 23:38:00,"(excited,0.4),(enthusiastic,0.3),(optimistic,0.2)"
586,4158184325061284,#专业解读#【邯郸学院化学制药技术专业】就业方向：毕业生可从事制药或化工企业生产组织与技术管理、产品检验、技术改造与开发工作；或从事医药及化工产品营销等工作。,2017-10-01 23:31:00,"(happiness,0.1),(gratitude,0.2),(glad,0.3),(welcome,0.1),(disappointed,0.2),(confused,0.3),(sad,0.1)"
587,4120865647653861,"【大学生玩转""互联网+公益""助残疾人自食其力】近日，在第三届“创青春”四川省青年创新创业大赛中，“殊同梦”残疾人原生创作公益平台项目获得了金奖。这一公益平台是三名热心公益、心系残疾人的大学生携手搭建的，通过互联网售卖残疾人原生创作产品，帮助残疾人实现创业、就业梦。被重病患者感动着手公益项目创业吴玉凤、严晓丽、彭文都是四川大学锦江学院管理学院市场营销专业应届毕业生。一次偶然机会，在彭文的引荐下，吴玉凤和严晓丽认识了张恩豪——一位靠血液透析维持生命的尿毒症患者。张恩豪的人生目标是完成1001场《点燃生命正能量》的公益演讲。三人被他自强不息的精神深深感动，他们想，能不能利用“互联网+”，搭建网络平台，帮助残疾人自食其力呢？最初，三人将这个平台命名为“书行者”——意指残疾人通过售卖图书来谋生。改了很多同音字后，最终项目被定名为“殊同梦”，意为：特殊的我们，同一个梦想，为爱前行。“互联网+公益”助残疾人自食其力公益平台运营之初，他们在朋友圈、微博进行了大量宣传，并主动联系网络上有一定知名度的残疾匠人、艺术家。慢慢的越来越多爱心人士愿意加入平台为残疾人提供帮助。吴玉凤认为公益是有“回报”的——当爱心人士通过网络订购预售的残疾人原生创作的产品时，他不仅向残疾人捐出自己的一份心意，也获得了一份回馈。殊同梦残疾人原生创作公益平台已初具规模。张恩豪成为了第一个签约合作伙伴。鼻烟壶内画能人孙志成、手工皂创作能人杨树林等也正和“殊同梦”残疾人原生创作公益平台商议合作事宜。谈及未来，吴玉凤表示，他们打算开展残疾人梦想讲堂，帮助残疾人重拾自信心，同时教给更多残疾人自力更生的技能。",2017-06-20 23:59:00,"(happiness,0.3),(hope,0.2),(inspiration,0.1),(determination,0.1),(gratitude,0.1),(courage,0.1)"
588,4059611277753086,2016年2月24日国家公务员面试商务部　(面试时间为10分钟，进场前在候考区域给题本和草稿纸，阅读5分钟后，进入答题室答题答题，时间为5分钟，结构化面试，现场不公布成绩)　　1.你的“人际原则”是什么?　　2.大学生就业难，你怎么看?　　3.同学都不在，有些事情要处理，你是教导员，你怎么办?　　4.如果你在边防觉得无用武之地，做的都是小事，你怎么办?,2017-01-02 23:16:00,"(serious,0.5),(thinking,0.4),(angry,0.1)"
589,4157456290393776,【田东县检察院何耀林检察长深入内油、百笔调研脱贫攻坚工作】近日，田东县检察院党组书记、检察长何耀林先后深入思林镇内油村、百笔村进行实地调研，走访贫困户深入了解他们的生产生活、经济收入、子女上学就业、脱贫计划、异地搬迁等情况，并与村干交流座谈，详细了解当前基础设施和产业发展情况，以及脱贫攻坚工作中遇到的问题和困难。何耀林强调，要充分认识脱贫攻坚的艰巨性和复杂性，扎实推进精准脱贫工作，加强村组干部党风廉政教育，深化认识强化责任，严格纪律强化作风，防止形式主义和官僚主义。从思想上打消贫困群众的顾虑，增强脱贫致富信心，切实提高贫困群众自我发展能力，确保脱贫攻坚工作落到实处，坚决打赢脱贫攻坚战。,2017-09-29 23:18:00,"(serious,0.7),(determined,0.2),(sympathetic,0.1)"
590,4120499745747091,༢༠༡༦ལོའི་ཕུལ་བྱུང་མཐར་ཕྱིན་སློབ་མའི་དངོས་སྦྱོང་དང་ལས་ཞུགས་བགྲོ་གླེང་།四川民院教科系2017届优秀毕业生实习就业交流会O网页链接,2017-06-19 23:45:00,"(happiness,0.2),(surprise,0.3),(sadness,0.1),(anger,0.1),(fear,0.1)"
591,4158546180730214,【机器人将取代人的角色？57%英国人赞同对机器人征税】#走进法律#英国一项市调显示，57%的英国雇员认为“假如机器人们取代了人的角色，那雇主也该为机器人缴纳税款。反对派则认为没这个先例。英国央行预测，英国未来将会有1500万个就业机会因为机器人科技而消失。O机器人将取代人的角色？57%英国人赞同对机器人征税,2017-10-02 23:28:00,"(disgusted,0.2),(confused,0.4),(sad,0.1),(angry,0.3)"
592,4059621964732230,【贵阳跨性别就业歧视案宣判:不认定被告是歧视】2016年3月30日下午，庭前调解后，C先生拿着仲裁委员会出具的仲裁庭组成人员和开庭通知书。12月30日，贵阳跨性别就业歧视案有了一审结果，原告C先生收到了胜诉判决，贵阳市云岩区法院一审判决认定，将其辞退的用人单位违法解除劳动关系。经过几个月的挫折最终法院判决，该公司的确纯在个别问题，希望C先生在将来的日子好好的过着，日子还长着别人怎么看不要紧，主要是自己怎么看待自己。加油，加油，加油O网页链接,2017-01-02 23:59:00,"(disappointed,0.5),(confused,0.3),(sad,0.1),(frustrated,0.1)"
593,4158546687784217,【职业规划十句话】1、无论你现在或将来从事什么职业，都要对职业负责2、和谐融洽的人际关系非常重要3、优化交际技能4、善于发现变化并适应它5、灵活6、善于学用新技术7、舍得花钱花时间学习8、摒弃错误观念9、选择就业单位时事前应多做摸底研究10、不断开拓进取、不断开发新技能。,2017-10-02 23:30:00,"(responsibility,0.2),(harmony,0.2),(socialskills,0.2),(flexibility,0.2),(adaptability,0.2),(willingnesstolearn,0.2),(discardingnegativethoughts,0.2),(careerplanning,0.2),(newjob,0.2)"
594,4157821098150447,总结过去展望未来----学生第四党支部2017年9月29日晚7:00整，土木工程学院学生第四党支部在逸夫楼G403开展主题为“总结过去，展望未来”的积极分子接待。接待组党员有金陈、刘晓天、王伦，监督组党员有鲍彦夫、闫腾飞、吴海涛，特邀积极分子马丽慧。首先，由特邀积极分子马丽慧为大家宣讲时事政治。然后，党员刘晓天阐述主题:总结过去的事情，明确自己以后的方向，让自己的努力更有意义。继而，分析大一到大四学生目前所处的状况，希望积极分子们思考自己以后想成为一个怎样的人。接着，党员王伦与大家分享了自己的大学经历与未来的计划，他那踏实认真学习的态度给大家树立了榜样。接下来，党员金陈建议积极分子从党员的经历中吸取精华，这样才能在以后的生活学习中少走弯路，并给大家讲述了自己推免的经历，劝诫大家端正自己的学习态度，充分认识到学习的重要性。同时，他表示自己想在剩余的大学时间里读更多的书，去一些没去过的地方。接下来，积极分子踊跃上台发言，总结自己的过去，并大胆说出了自己对未来大学生活的憧憬。党员刘晓天倡导积极分子确定好自己的规划，在实践过程中坚持不要放弃。然后，接待进入提问环节，积极分子们就学习、学生工作、考研就业等问题向党员们提问，党员们也耐心为他们解答，并给出了中肯的建议。希望能帮助他们更深入地了解大学生活，让他们不再迷茫。党员刘晓天呼吁大家多沟通交流，有什么问题也可以直接与他们联系。回首过去，我们反省做的不好的地方，吸取教训并积极改正；立足今日，我们从点滴做起，充实自己的每一天；展望未来，我们不犹豫、不徘徊，朝着自己的目标前进。此次接待让积极分子们的心灵上受到了很大的洗礼，希望大家都能做一个行动的巨人，拥有一个美满的大学生活！,2017-09-30 23:27:00,"(positive,0.6),(encouraged,0.3),(future,0.1)"
595,4096206093665218,在缴纳就业保险计划（EIS）下，即使缴纳人的月薪高于4000令吉，缴纳率及申索顶限还是以4000令吉计算。O网页链接%e…O网页链接,2017-04-13 22:51:00,"(confused,0.6),(frustrated,0.3),(unsure,0.1)"
596,4123020496368798,央视财经【银监会：严禁银行通过安排亲属就业等方式吸收公款存款】银监会今日发布《关于进一步规范银行业金融机构吸收公款存款行为的通知》。通知称，不得设立时点性存款规模、市场份额或排名等指标。不得通过安排公款存放主体相关负责人员的配偶、子女及其配偶和其他直接利益相关人员就业、升职，或向上述人员发放奖酬等方式进行利益输送。,2017-06-26 22:42:00,"(critical,0.6),(serious,0.3),(official,0.1)"
597,4161084825250176,【重磅报告|70页PPT、10大关键词解读中国互联网创新飞跃的五年】我国互联网产业在5年里究竟发生了哪些变化？阿里研究院发布报告《创新飞跃的五年：10大关键词解读中国互联网》。报告基于丰富的数据、以及鲜活的案例、鲜明的观点从10个方面对中国互联网5年的发展做了全面分析和解读。报告认为，这五年，中国互联网领域从商业创新引领发展驱动走向技术与商业双轮驱动。互联网的飞速发展，不仅为消费者带来了便捷，推动了消费需求从低端到中高端的变革，同时助力中国制造业的转型升级，给创新创业、扶贫、就业等国家和社会关注的热点问题赋予了新的内涵，更是让治理创新走向更加开放协同。报告最后落脚到民生，将人们生活方式的改变，形象地比喻为“从脚尖到指尖”，报告认为，一种属于信息时代、更在线、更便捷、更环保、更全球化的“移动互联网上”的中国式生活方式已经全面展开。详细报告：O网页链接@阿里研究院@天下网商,2017-10-09 23:36:00,"(excited,0.6),(interested,0.3),(positive,0.1)"
598,4101289048259404,我在@110_法律咨询网解答了#法律咨询#“我请律师帮我打劳动工伤纠纷官司，到最后法院只执行了停工留薪期工资和一次性伤残就业补助金”查看详情>>O网页链接。【有法律问题，就上110网www.110.com】,2017-04-27 23:29:00,"(disappointed,0.6),(confused,0.3),(sad,0.1)"
599,4121221773185031,#美国留学生#【选专业，这九大误区可能会让你后悔不已】你会给自己选择合适的大学专业吗？且不看专业排名和就业排行榜，你懂得那种专业最适合你吗？主页君整理了选专业中的九大误区，或可让你在选择专业时避开雷区。O网页链接,2017-06-21 23:35:00,"(happy,0.7),(curious,0.2),(confused,0.1)"
600,4096217351357243,#湘农·通知#为了给我校2017届毕业生提供更多更好的就业机会，同时也为了进一步建立与完善我校毕业生就业市场，本学期我校特别邀请了一部分用人单位于我校进行校园招聘。👇👇👇O网页链接,2017-04-13 23:36:00,"(excited,0.5),(glad,0.3),(surprised,0.1)"
601,4191756705000889,安庆市人社局将于2018年2月23日（正月初八）在市体育馆举办“春风行动”新春首场大型招聘会，请我市用人单位登录安庆就业网在线预定展位（200个免费展位），咨询电话：0556-5897067#安庆身边事#,2018-01-02 14:55:00,
602,4288642509276150,【那些高校就业率没有告诉你的事】就业率，看似是与找工作挂钩最紧的指标，我国的高等学府普遍都拥有较高的就业率。就业率在于表明当年毕业生有多少落实了出路，并且有相当一部分的出路是继续深造。就业率高≠实际就业多，就业率高≠就业对口，就业率高≠薪酬高≠负担小。via：美术课,2018-09-26 23:25:00,"(positive,0.6),(neutral,0.3),(curious,0.1)"
603,4283211813172078,2019QS全球最佳就业力大学排名（QSWorldUniversityRankings:GraduateEmployabilityRankings2019）O网页链接【Download】O网页链接,2018-09-11 23:45:00,"(neutral,0.7),(satisfied,0.2),(confident,0.1)"
604,4285739724036610,以下6类人就是整理的最适合参加健身教练培训的同学，当然一定不要忘了最重要的，那就是对健身行业感兴趣，或者可以稍微放宽一些条件，那就是你至少不讨厌。那么祝贺你，你可以考虑选择进军健身高薪行列了！当然想要高薪就业最最重要的还是要选对一家健身教练培训机构。,2018-09-18 23:10:00,"(enthusiastic,0.7),(excited,0.2),(satisfied,0.1)"
605,4286838871032690,鹿晗鹿晗粉丝正能量#米公益#我在@米公益创造残疾人就业和自主创业良好的环境，帮助他们更好地融入社会。O网页链接,2018-09-21 23:58:00,"(positive,0.6),(energetic,0.3),(helpful,0.1)"
606,4286832793435816,鹿晗鹿晗粉丝正能量#米公益#我在@米公益创造残疾人就业和自主创业良好的环境，帮助他们更好地融入社会。O网页链接@M鹿M,2018-09-21 23:34:00,"(positive,0.8),(happy,0.6),(blessed,0.4)"
607,4283575144239559,今天去办社保卡和劳动手册。打电话给12333，甜美的客服告诉我，劳动手册后来改名叫就业失业证，然后又改名叫就业创业证。深刻感受到国家对于失业的回避了。,2018-09-12 23:49:00,"(frustrated,0.7),(disappointed,0.3),(sad,0.1)"
608,4283214145703118,【MOKE】摩可时尚拍片花絮一袭红裙，闪耀而明动，恍若一颗熠熠生辉的珠宝💎妆发:摩可-魏霞@摩可时尚学院@化妆师Kyrene#摩可时尚打造就业创业体系##跟妆客片##杭州新鲜事#L摩可正梅的微博视频,2018-09-11 23:54:00,"(excited,0.6),(glad,0.3),(welcome,0.1)"
609,4286473521632271,为全面贯彻国家语言文字方针政策和法律法规，增强全院师生的语言文字规范意识，提高师生的语言文字应用能力，2018年9月20日17:40化学与材料科学团委组织学习部活动，主要以发放问卷等形式推广普通话，并于学院楼张贴海报进行大力推广。@贵州师范大学化材学院学生会@贵师大化材学院青分会@贵师大化材学院学生事务服务中心@贵师大花溪校区化材学院就业办,2018-09-20 23:46:00,"(happiness,0.2),(contentment,0.2),(welcome,0.1)"
610,4223057600241839,确实有必要！除了极少数奸商和不法商人，企业家为社会创造财富，创造就业岗位，创造税收，有社会责任感的企业家理应得到国家和社会的尊重！！O网页链接,2018-03-29 23:54:00,"(determined,0.7),(responsible,0.2),(respectful,0.1)"
611,4223417370308584,【伯南克答到底何时缩减QE】一是时点仍可能是年末，但无固定路线图，二是将保持高度宽松，为复苏提供支撑为公民提供就业意愿不变。新浪财经点评：整体持鸽派立场的联储目前很难下决心缩减QE，目前看来最早可能是今年12月会议，伯南克将缩减任务留给继任者的可能性也不小。,2018-03-30 23:43:00,"(serious,0.5),(careful,0.4),(worry,0.3),(pressure,0.2)"
612,4284288021792332,我免费围观了@王福重的回答，问题价值200.00元，快来一起免费围观~O微博问答,2018-09-14 23:02:00,"(excited,0.6),(anticipation,0.3),(eagerness,0.1)"
613,4191757661030719,发表了博文《Web前端Angular企业级实战项目视频课程》　　课程目标：通过本套课程的学习，学员全面具备angular企业级项目开发经验，对就业、技术提升和升职有很大帮助！　　适合人群：适用于有一定OWeb前端Angular企业级实战项目视频课程,2018-01-02 14:59:00,"(enthusiastic,0.7),(confident,0.2),(happy,0.1)"
614,4288641948184699,#量化对冲基金#【专家：特朗普汽车关税到2020年或致美国损失30万就业】据外媒消息，美国总统特朗普的关税可能会让美国就业市场受损。IHSMarkit资深汽车经济学家PeterNagle表示，如果特朗普政府果真对所有进口汽车加征20%至25%的关税，将导致美国损失30万个就业岗位，并导致2020年的预期GDP增速减半至1.1%。“就失业而言，美国的损失将仅次于墨西哥，”他表示。“美国消费者损失最大。”（新浪）,2018-09-26 23:23:00,"(concerned,0.7),(disappointed,0.2),(sad,0.1)"
615,4287562027463640,#米公益#我在@米公益创造残疾人就业和自主创业良好的环境，帮助他们更好地融入社会。O网页链接,2018-09-23 23:51:00,"(gratitude,0.6),(hope,0.3),(admiration,0.1)"
616,4283214643792522,#行万里路#今日到访东莞松山湖和惠州西湖，及访小贷行业某中层，若干印象，速记如下:1.空气污染严重。对比上海今年的台风天蓝的不要不要的，珠三角的天空总是不够透彻。2.水体污染严重。俩个湖湖水都水体富营养化严重。水污染可能是一个，比空气污染，需要更长时间才能改善的问题。3.珠三角的自然禀赋不如长三角。城市间的崇山峻岭多，深惠高速很长一段因为山体滑坡而单向封闭。4.对小微企业，民间融资的需求总是存在。问题是中介吃掉的利差过大，使得最终成本高得难以为继。5.资金中介人员的存在，有其必然性。科技的进步，尤其是机器人的大量使用，使得真实有效的就业机会减少。大量处于中间阶层的年轻人，只好从比他们对信息具有劣势的中老年人身上寻找暴利的机会，是对上一代人通过高房价挤占社会资源过多的代际反击。6.巽寮湾的开发，有点杂乱无序。没有人或者机构可以提前规划和规定完美的发展方向。但通过社区，或者说各方参与人员的共同商讨，应该有更好的结果。在公共发声空间不足时，社区自治、群策群力的文化，或许需要更长时间形成。7.道德批判很容易，行政强制措施也不难，但解决不了问题。可以不认同其做法与道德导向，但必须接近并了解不同群体的视角与想法。,2018-09-11 23:56:00,"(disappointed,0.6),(confused,0.3),(sad,0.1)"
617,4254581225348976,大学就业前景好的各类专业,2018-06-24 23:37:00,"(positive,0.7),(hopeful,0.2),(optimistic,0.1)"
618,4288642773975578,我刚一直在填就业表，居然出了这么大的事,2018-09-26 23:26:00,"(Anxiety,0.6),(surprise,0.3),(disappointed,0.1)"
619,4257480076732553,来自台湾9所高校45名青年大学生将于今年暑期分两批次在厦门开启见习历程。其中首批22名学生刚刚抵达厦门，别具风情的欢迎仪式开启了他们在厦门灵玲国际马戏城为期一个月的见习历程。旅游专业知识、服务技能技巧、一线服务经验、酒店观摩学习……厦门将为台青台生研学旅行、见习、就业提供实现梦想的舞台～L海峡之声的秒拍视频,2018-07-02 23:36:00,"(happiness,0.6),(excited,0.3),(welcome,0.1)"
620,4286830243573621,金塔县实现劳务收入3.58亿元张德刚报道：今年至目前，金塔县采取订单培训、定岗培训、送培训下乡等模式，开展各类职业技能培训64期，培训3722人。引导农村富余劳动力向非农产业转移，输转劳动力3万余人，新增城镇就业2968人，实现劳务收入3.58亿元。,2018-09-21 23:23:00,"(happiness,0.2),(satisfaction,0.4),(achievement,0.3),(success,0.1)"
621,4218708547856440,goodnight@重庆三峡学院学生会@重庆三峡学院团委@重庆三峡学院土木工程学院@土木工程学院团总支学生会@重庆三峡学院大学生就业协会@重庆三峡学院土木工程心理协会,2018-03-17 23:52:00,"(excited,0.6),(grateful,0.3),(rehabilitated,0.1)"
622,4219062982801367,难道20岁就是考虑未来就业和生活的开始吗为什么会很迷茫呢,2018-03-18 23:21:00,"(confused,0.4),(sad,0.3),(disappointed,0.2),(worried,0.1)"
623,4221969069152940,社会日趋老龄化，延迟退休的提法已经传了很多年，而另一方面却是年轻人的就业压力越来越大。房价持续上涨，生活成本越来越高，动辄几百甚至上千万的一套房子压得人喘不过气来。某人算了一笔账，倘若花一千万买一套大城市的房子，还不如生活在小城市里，哪怕不工作，一千万元一年的利息就足够养活全家老小了。如此说来，曾经付出的种种努力、经历的种种艰辛，曾经花费的所有的时间和精力全部是一场空？人生奋斗的终极目标就是一套房子？我凌乱了,2018-03-26 23:48:00,"(disappointed,0.7),(sad,0.2),(stressed,0.1)"
624,4219797174622144,"陪朋友去就业中心看面试在就业办遇见高中分班前的班主任和老师主动打招呼但是已经不记得你是谁了尴尬了...嗯可能当初不是个好学生吧💔💔但是一直问那些成绩好的学生的近况我也不会知道的呀🎈😔😔遇见16年同在一个学校的实习生也来面试主动打招呼但是人家也不记得你是谁了二次尴尬了...或许不该这么主动吧😌😌😒😒于是又把微信通讯录刷了一遍默默的把一些加了但几乎从来没联系过朋友圈也从来没什么互动的朋友删了。大家都好忙,所以好好过好自己的生活就好了！",2018-03-20 23:58:00,"(sadness,0.6),(embarrassed,0.3),(melancholy,0.1)"
625,4286470976379245,#刘强东案移交美国检方#对于刘强东这次风波，多数国人的态度是冷嘲热讽，当吃瓜群众看戏；在我看来单单京东提供16万就业岗位，就非常了不起！贸易战背景下，美帝已经对中兴华为下手，现在已涉及到京东，下一个又会是谁？中兴案，京东案的发生，给国内精英们好好上了一课，资本没有国界，但是资本家有祖国！别以为在美国上市，别人就会当你是精英；祖国的强大，才是企业家们最坚实的后盾。对于刘强东而言，接下来将是一场生死考验，京东是美国上市公司，如果被控强暴重罪成立，而拒绝赴美接受审判，美国警方必当查封京东美股上市账户，并引发新一轮诉讼，足以让刘强东倾家荡产！,2018-09-20 23:36:00,"(disgust,0.6),(confusion,0.3),(surprise,0.1)"
626,4191770830715860,2018年北京市就业援助月专项活动启动本市开展精细化服务一对一帮扶就业从即日起至2月上旬，在全市范围内开展以“就业帮扶，真情相助，不让一个困难群众掉队”为主题的“2018年就业援助月专项活动”，集中帮扶各类就业困难人员和残疾登记失业人员就业创业，进一步增进人民群众的获得感、幸福感。活动期间，本市将分别针对就业困难人员，残疾登记失业人员及符合要求的去产能中的职工、长期停产停工企业职工、本地区低收入农户等三类人员，提供全程精细化服务，集中培训有技能需求的援助对象，按照相关规定落实培训补贴；创业服务机构将开展创业助推活动，积极为有创业意愿的援助对象提供创业培训，开展创业帮扶。,2018-01-02 15:51:00,"(satisfied,0.8),(trust,0.6),(care,0.4),(help,0.3)"
627,4283573018442662,得知了一个特别好玩的事情。某技术员手底下一名小黑工程师在犯错被我们开除后二次就业摇身一变成为了监理！！！哈哈哈！！！我只想知道此技术员每次看到这个监理来报检时是不是一边心里骂着MMP一边还要硬着头皮去讨好人家,2018-09-12 23:40:00,"(happy,0.5),(amazed,0.3),(laughed,0.1)"
628,4283939352260694,《音乐与教育学院职业规划大赛初赛顺利进行》2018年9月13日下午14点整，音乐与教育学院职业规划大赛初赛在音乐楼多媒体2顺利举行。音乐与教育学院党总支书记程旭彪、就业指导中心的钱老师和谢老师作为本次比赛的嘉宾出席。院长助理黄国萍老师、顾海棠老师、王健老师、王俊华老师作为评委出席，学生代表解家仁担任本次比赛学生评委。本次大赛由15学前教育2班秦甲利同学主持。本次比赛共有六人参加，分为职业规划组和创业组。选手们利用视频和PPT进行自我展示，展示完毕后，各评委进行点评，指出选手们的不足。最后根据各评委打分结果选出职业规划组的两名选手和创业组的一名选手晋级。职业规划组晋级的两名选手分别是:16音乐学1班的宣琼玥同学和17学前教育1班的邵伟业同学。创业组晋级的选手是:17学前教育1班的王颖同学。预祝三位同学在决赛中取得良好的成绩哟@池州学院团委@池州学院学生会,2018-09-13 23:56:00,"(joy,0.4),(gratitude,0.2),(confidence,0.2),(anticipation,0.2)"
629,4288276472905423,#米公益#我在@米公益创造残疾人就业和自主创业良好的环境，帮助他们更好地融入社会。O网页链接,2018-09-25 23:10:00,
630,4253860753504306,都说兴趣是最好的老师要是非要因为你们口中的所谓的好就业不想离得远就非要让我去不想去的地方上不想上的大学学不想学的专业这辈子都没怎么做过真正随心的事那这一生大概可以到此为止了,2018-06-22 23:54:00,"(frustrated,0.6),(disappointed,0.3),(angry,0.1)"
631,4283202749365779,市场化深入，意味着经济要素不断发生改变，比如就业，收入，物价等，这种改变对于中等收入群体影响更大一些。“中产阶级”这词，虽带有美好期望，其组成就是中高收入的打工者。这个群体对于教育，医疗，生活品质等十分重视，一方面担心阶层固化影响自己进阶，另一方面又常常竭力维护低收入向上的壁垒以保自己的地位。以往贫富分化结构的8的中上部分努力向2跳跃，但全球的贫富分化趋势，却已经向1：9极度收敛了。,2018-09-11 23:09:00,"(concerned,0.6),(anxious,0.3),(frustrated,0.1)"
632,4285380012483106,【AI虽抢饭碗但能在5年内多创造近6000万个新岗位】世界经济论坛周一发布的《2018年未来就业报告》显示，到2025年时，机器将超过人类在工作场所执行更多任务。人工智能(AI)和自动化技术的发展可能导致未来五年有7500万个人类工作岗位被取代。不过，随着企业调整人类和机器之间的劳动力分配，将有1.33亿个新工作岗位被创造，这就意味着到2022年时将净增5800万个新岗位。接受世界经济论坛调查的公司认为，到2022年时，机器将完成目前所有工作场所任务的大约42%，高于目前的仅29%。人类完成的任务平均占比为58%，低于目前的71%。,2018-09-17 23:21:00,"(determined,0.8),(hopeful,0.4),(optimistic,0.3),(focused,0.2)"
633,4288643067586630,鹿晗鹿晗粉丝正能量#与鹿晗益起来##米公益#我在@米公益创造残疾人就业和自主创业良好的环境，帮助他们更好地融入社会。O网页链接鹿晗@M鹿M,2018-09-26 23:27:00,"(positive,0.8),(grateful,0.6),(happy,0.4),(satisfied,0.2)"
634,4219791834716039,最近几天最大的感触就是一定要树立正确的就业观。,2018-03-20 23:37:00,"(determined,0.6),(ambitious,0.3),(confident,0.1)"
635,4286471642623908,#专业解读#【社会学专业就业前景】毕业生主要到教育、党政机关、科研机构、企事业单位、社会团体本专业培养具备较全面的社会学理论知识、较熟练的社会调查技能的社会学专门人才。2023刷题狗高考语文数学英语历史地理政治高中高三高二高一必刷题真题全刷高考题模拟题十年,2018-09-20 23:39:00,"(disappointed,0.6),(confused,0.3),(sad,0.1)"
636,4253495836570028,考研倒计时185天◎长难句◎单词◎红宝书unit1718◎实心第1章笔记视频课后题◎导论1-6章笔记视频◎导论剩余笔记视频※学习状态:良好学习任务:4/5学习时长首次达到目标，但是时间有出入。今天在思考这个专业的就业方向，小小焦虑了一下。昨天说今天一天就要把导论的视频和笔记补起来是我大意了，但是从明天开始也会每天补一点儿的，补在后面可能印象更深，哈哈哈。因为实心与视频对不上，所以改变任务以时间分配计划。,2018-06-21 23:44:00,"(determined,0.5),(anxious,0.3),(excited,0.1),(enthusiastic,0.1)"
637,4191787910086234,在董事长办公室写这句话的这个人叫郭台铭，他是鸿海集团总裁，富士康的老板。他去自己的工厂视察的时候，简单地和厂里的工程师做了个交流，而其中有员工大声追问总裁：为什么累死的是我，收益的却是你？他的回答震憾全场:我们之间有三个差别！第一，30年前我创建公司，是赌上全部家当，不成功便成仁。而你寄出履历表后就来我们公司上班，而且不开心时随时可以走人。我们的差别在：创业与就业；第二，我根据市场不断创新，到处对接资源。而你却只是选择做你份内的工作，还时不时闹情绪。我们之间的差别在：选择与被选择；第三，我24小时都在思考公司如何发展，如何创造利润。每一个决策都可能影响着公司所有人的收入和未来。而你只要想什么时候能休息，加班有没有补助，哪些对你不公平。我们之间的差别在：“责任的轻重”。搞明白这三个差别，就不会纠结自己的现状，而是思考是否要和公司一起成长，你将来才有可能成为公司的顶梁柱和合伙人！,2018-01-02 16:59:00,"(determined,0.6),(confident,0.3),(ambitious,0.1)"
638,4285749412530978,【成都医学院大四学生突发脑出血师生爱心接力：获捐近15万元】9月18日，成都医学院有一场企业招聘宣讲会，若不是8天前突如其来的突发脑出血，成都医学院药学院2015级药物制剂专业大四的余浩然，应该和同学们一样开始毕业季求职，就业后，就可以偿还助学贷款、补贴家用、减轻带大自己的爷爷奶奶的经济负担。9月13日，余浩然接受了开颅手术，术后，慢慢地恢复了意识，刚好一点的余浩然想着要出院，他哭着说不要输液。家人表示，其实他是怕自己生病住院多花家里的钱。9月14日，余浩然的家人因无力负担治疗费用和后续的康复费用，在网络筹款平台发起筹款，同时，成都医学院师生们自发组织在线上线下为余浩然发起爱心捐款。余浩然的家人表示，想给所有帮助余浩然的好心人说一声感谢，谢谢学校老师和同学的关心和帮助。详细：（成都商报）O成都医学院大四学生突发脑出血师生爱心接力：获捐近15万元,2018-09-18 23:49:00,"(touched,0.5),(grateful,0.4),(inspired,0.3),(hopeful,0.2)"
639,4257484572856022,变相就业了试用期无限期果真脸上笑眯眯心里mmp,2018-07-02 23:54:00,"(happiness,0.4),(calm,0.2),(amusement,0.1),(surprise,0.1),(relief,0.1),(satisfaction,0.1)"
640,4285021436611393,#睡前一聊#《国内各产业从来不会公开称，征收关税和实行配额是因为外国生产者更有效率；相反，他们会试图说服选民：外国生产者是以不公平的方式来竞争的，或者，进口外国商品会减少国内就业。》(摘自由吉蒂•贝克尔（美）加里•贝克尔撰写的《生活中的经济学(华章经典·经济)》),2018-09-16 23:36:00,"(disappointed,0.6),(sad,0.3),(confused,0.1)"
